PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Sex_Code,A16,Cnum,Fnum,Cbcde
,,3.0,,,,,,,,,S,0.0,0.0,B,3.0,1
,,3.0,,,,,,,,,S,0.0,0.0,B,4.0,1
,,3.0,,,,,,,,,C,0.0,0.0,B,0.0,1
,,3.0,,,,,,,,,C,0.0,0.0,B,1.0,1
,,3.0,,,,,,,,,C,0.0,0.0,B,2.0,1
,,3.0,,,,,,,,,C,0.0,0.0,B,3.0,1
,,3.0,,,,,,,,,C,0.0,0.0,B,4.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,B,0.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,B,1.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,B,2.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,B,3.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,B,4.0,1
,,3.0,,,,,,,,,S,0.0,0.0,C,0.0,1
,,3.0,,,,,,,,,S,0.0,0.0,C,1.0,1
,,3.0,,,,,,,,,S,0.0,0.0,C,2.0,1
,,3.0,,,,,,,,,S,0.0,0.0,C,3.0,1
,,3.0,,,,,,,,,S,0.0,0.0,C,4.0,1
,,3.0,,,,,,,,,C,0.0,0.0,C,0.0,1
,,3.0,,,,,,,,,C,0.0,0.0,C,1.0,1
,,3.0,,,,,,,,,C,0.0,0.0,C,2.0,1
,,3.0,,,,,,,,,C,0.0,0.0,C,3.0,1
,,3.0,,,,,,,,,C,0.0,0.0,C,4.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,C,0.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,C,1.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,C,2.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,C,3.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,C,4.0,1
,,3.0,,,,,,,,,S,0.0,0.0,D,0.0,1
,,3.0,,,,,,,,,S,0.0,0.0,D,1.0,1
,,3.0,,,,,,,,,S,0.0,0.0,D,2.0,1
,,3.0,,,,,,,,,S,0.0,0.0,D,3.0,1
,,3.0,,,,,,,,,S,0.0,0.0,D,4.0,1
,,3.0,,,,,,,,,C,0.0,0.0,D,0.0,1
,,3.0,,,,,,,,,C,0.0,0.0,D,1.0,1
,,3.0,,,,,,,,,C,0.0,0.0,D,2.0,1
,,3.0,,,,,,,,,C,0.0,0.0,D,3.0,1
,,3.0,,,,,,,,,C,0.0,0.0,D,4.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,D,0.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,D,1.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,D,2.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,D,3.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,D,4.0,1
,,3.0,,,,,,,,,S,0.0,0.0,E,0.0,1
,,3.0,,,,,,,,,S,0.0,0.0,E,1.0,1
,,3.0,,,,,,,,,S,0.0,0.0,E,2.0,1
,,3.0,,,,,,,,,S,0.0,0.0,E,3.0,1
,,3.0,,,,,,,,,S,0.0,0.0,E,4.0,1
,,3.0,,,,,,,,,C,0.0,0.0,E,0.0,1
,,3.0,,,,,,,,,C,0.0,0.0,E,1.0,1
,,3.0,,,,,,,,,C,0.0,0.0,E,2.0,1
,,3.0,,,,,,,,,C,0.0,0.0,E,3.0,1
,,3.0,,,,,,,,,C,0.0,0.0,E,4.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,E,0.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,E,1.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,E,2.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,E,3.0,1
,,3.0,,,,,,,,,Q,0.0,0.0,E,4.0,1
,,3.0,,,,,,,,,S,0.0,0.0,F,0.0,0
,,3.0,,,,,,,,,S,0.0,0.0,F,1.0,0
,,3.0,,,,,,,,,S,0.0,0.0,F,2.0,0
,,3.0,,,,,,,,,S,0.0,0.0,F,3.0,0
,,3.0,,,,,,,,,S,0.0,0.0,F,4.0,0
,,3.0,,,,,,,,,C,0.0,0.0,F,0.0,0
,,3.0,,,,,,,,,C,0.0,0.0,F,1.0,0
,,3.0,,,,,,,,,C,0.0,0.0,F,2.0,0
,,3.0,,,,,,,,,C,0.0,0.0,F,3.0,0
,,3.0,,,,,,,,,C,0.0,0.0,F,4.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,F,0.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,F,1.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,F,2.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,F,3.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,F,4.0,0
,,3.0,,,,,,,,,S,0.0,0.0,G,0.0,0
,,3.0,,,,,,,,,S,0.0,0.0,G,1.0,0
,,3.0,,,,,,,,,S,0.0,0.0,G,2.0,0
,,3.0,,,,,,,,,S,0.0,0.0,G,3.0,0
,,3.0,,,,,,,,,S,0.0,0.0,G,4.0,0
,,3.0,,,,,,,,,C,0.0,0.0,G,0.0,0
,,3.0,,,,,,,,,C,0.0,0.0,G,1.0,0
,,3.0,,,,,,,,,C,0.0,0.0,G,2.0,0
,,3.0,,,,,,,,,C,0.0,0.0,G,3.0,0
,,3.0,,,,,,,,,C,0.0,0.0,G,4.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,G,0.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,G,1.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,G,2.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,G,3.0,0
,,3.0,,,,,,,,,Q,0.0,0.0,G,4.0,0
,,3.0,,,,,,,,,S,0.0,1.0,A,0.0,0
,,3.0,,,,,,,,,S,0.0,1.0,A,1.0,0
,,3.0,,,,,,,,,S,0.0,1.0,A,2.0,0
,,3.0,,,,,,,,,S,0.0,1.0,A,3.0,0
,,3.0,,,,,,,,,S,0.0,1.0,A,4.0,0
,,3.0,,,,,,,,,C,0.0,1.0,A,0.0,0
,,3.0,,,,,,,,,C,0.0,1.0,A,1.0,0
,,3.0,,,,,,,,,C,0.0,1.0,A,2.0,0
,,3.0,,,,,,,,,C,0.0,1.0,A,3.0,0
,,3.0,,,,,,,,,C,0.0,1.0,A,4.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,A,0.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,A,1.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,A,2.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,A,3.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,A,4.0,0
,,3.0,,,,,,,,,S,0.0,1.0,B,0.0,1
,,3.0,,,,,,,,,S,0.0,1.0,B,1.0,1
,,3.0,,,,,,,,,S,0.0,1.0,B,2.0,1
,,3.0,,,,,,,,,S,0.0,1.0,B,3.0,1
,,3.0,,,,,,,,,S,0.0,1.0,B,4.0,1
,,3.0,,,,,,,,,C,0.0,1.0,B,0.0,1
,,3.0,,,,,,,,,C,0.0,1.0,B,1.0,1
,,3.0,,,,,,,,,C,0.0,1.0,B,2.0,1
,,3.0,,,,,,,,,C,0.0,1.0,B,3.0,1
,,3.0,,,,,,,,,C,0.0,1.0,B,4.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,B,0.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,B,1.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,B,2.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,B,3.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,B,4.0,1
,,3.0,,,,,,,,,S,0.0,1.0,C,0.0,1
,,3.0,,,,,,,,,S,0.0,1.0,C,1.0,1
,,3.0,,,,,,,,,S,0.0,1.0,C,2.0,1
,,3.0,,,,,,,,,S,0.0,1.0,C,3.0,1
,,3.0,,,,,,,,,S,0.0,1.0,C,4.0,1
,,3.0,,,,,,,,,C,0.0,1.0,C,0.0,1
,,3.0,,,,,,,,,C,0.0,1.0,C,1.0,1
,,3.0,,,,,,,,,C,0.0,1.0,C,2.0,1
,,3.0,,,,,,,,,C,0.0,1.0,C,3.0,1
,,3.0,,,,,,,,,C,0.0,1.0,C,4.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,C,0.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,C,1.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,C,2.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,C,3.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,C,4.0,1
,,3.0,,,,,,,,,S,0.0,1.0,D,0.0,1
,,3.0,,,,,,,,,S,0.0,1.0,D,1.0,1
,,3.0,,,,,,,,,S,0.0,1.0,D,2.0,1
,,3.0,,,,,,,,,S,0.0,1.0,D,3.0,1
,,3.0,,,,,,,,,S,0.0,1.0,D,4.0,1
,,3.0,,,,,,,,,C,0.0,1.0,D,0.0,1
,,3.0,,,,,,,,,C,0.0,1.0,D,1.0,1
,,3.0,,,,,,,,,C,0.0,1.0,D,2.0,1
,,3.0,,,,,,,,,C,0.0,1.0,D,3.0,1
,,3.0,,,,,,,,,C,0.0,1.0,D,4.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,D,0.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,D,1.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,D,2.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,D,3.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,D,4.0,1
,,3.0,,,,,,,,,S,0.0,1.0,E,0.0,1
,,3.0,,,,,,,,,S,0.0,1.0,E,1.0,1
,,3.0,,,,,,,,,S,0.0,1.0,E,2.0,1
,,3.0,,,,,,,,,S,0.0,1.0,E,3.0,1
,,3.0,,,,,,,,,S,0.0,1.0,E,4.0,1
,,3.0,,,,,,,,,C,0.0,1.0,E,0.0,1
,,3.0,,,,,,,,,C,0.0,1.0,E,1.0,1
,,3.0,,,,,,,,,C,0.0,1.0,E,2.0,1
,,3.0,,,,,,,,,C,0.0,1.0,E,3.0,1
,,3.0,,,,,,,,,C,0.0,1.0,E,4.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,E,0.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,E,1.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,E,2.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,E,3.0,1
,,3.0,,,,,,,,,Q,0.0,1.0,E,4.0,1
,,3.0,,,,,,,,,S,0.0,1.0,F,0.0,0
,,3.0,,,,,,,,,S,0.0,1.0,F,1.0,0
,,3.0,,,,,,,,,S,0.0,1.0,F,2.0,0
,,3.0,,,,,,,,,S,0.0,1.0,F,3.0,0
,,3.0,,,,,,,,,S,0.0,1.0,F,4.0,0
,,3.0,,,,,,,,,C,0.0,1.0,F,0.0,0
,,3.0,,,,,,,,,C,0.0,1.0,F,1.0,0
,,3.0,,,,,,,,,C,0.0,1.0,F,2.0,0
,,3.0,,,,,,,,,C,0.0,1.0,F,3.0,0
,,3.0,,,,,,,,,C,0.0,1.0,F,4.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,F,0.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,F,1.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,F,2.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,F,3.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,F,4.0,0
,,3.0,,,,,,,,,S,0.0,1.0,G,0.0,0
,,3.0,,,,,,,,,S,0.0,1.0,G,1.0,0
,,3.0,,,,,,,,,S,0.0,1.0,G,2.0,0
,,3.0,,,,,,,,,S,0.0,1.0,G,3.0,0
,,3.0,,,,,,,,,S,0.0,1.0,G,4.0,0
,,3.0,,,,,,,,,C,0.0,1.0,G,0.0,0
,,3.0,,,,,,,,,C,0.0,1.0,G,1.0,0
,,3.0,,,,,,,,,C,0.0,1.0,G,2.0,0
,,3.0,,,,,,,,,C,0.0,1.0,G,3.0,0
,,3.0,,,,,,,,,C,0.0,1.0,G,4.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,G,0.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,G,1.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,G,2.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,G,3.0,0
,,3.0,,,,,,,,,Q,0.0,1.0,G,4.0,0
,,3.0,,,,,,,,,S,1.0,0.0,A,0.0,0
,,3.0,,,,,,,,,S,1.0,0.0,A,1.0,0
,,3.0,,,,,,,,,S,1.0,0.0,A,2.0,0
,,3.0,,,,,,,,,S,1.0,0.0,A,3.0,0
,,3.0,,,,,,,,,S,1.0,0.0,A,4.0,0
,,3.0,,,,,,,,,C,1.0,0.0,A,0.0,0
,,3.0,,,,,,,,,C,1.0,0.0,A,1.0,0
,,3.0,,,,,,,,,C,1.0,0.0,A,2.0,0
,,3.0,,,,,,,,,C,1.0,0.0,A,3.0,0
,,3.0,,,,,,,,,C,1.0,0.0,A,4.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,A,0.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,A,1.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,A,2.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,A,3.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,A,4.0,0
,,3.0,,,,,,,,,S,1.0,0.0,B,0.0,1
,,3.0,,,,,,,,,S,1.0,0.0,B,1.0,1
,,3.0,,,,,,,,,S,1.0,0.0,B,2.0,1
,,3.0,,,,,,,,,S,1.0,0.0,B,3.0,1
,,3.0,,,,,,,,,S,1.0,0.0,B,4.0,1
,,3.0,,,,,,,,,C,1.0,0.0,B,0.0,1
,,3.0,,,,,,,,,C,1.0,0.0,B,1.0,1
,,3.0,,,,,,,,,C,1.0,0.0,B,2.0,1
,,3.0,,,,,,,,,C,1.0,0.0,B,3.0,1
,,3.0,,,,,,,,,C,1.0,0.0,B,4.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,B,0.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,B,1.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,B,2.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,B,3.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,B,4.0,1
,,3.0,,,,,,,,,S,1.0,0.0,C,0.0,1
,,3.0,,,,,,,,,S,1.0,0.0,C,1.0,1
,,3.0,,,,,,,,,S,1.0,0.0,C,2.0,1
,,3.0,,,,,,,,,S,1.0,0.0,C,3.0,1
,,3.0,,,,,,,,,S,1.0,0.0,C,4.0,1
,,3.0,,,,,,,,,C,1.0,0.0,C,0.0,1
,,3.0,,,,,,,,,C,1.0,0.0,C,1.0,1
,,3.0,,,,,,,,,C,1.0,0.0,C,2.0,1
,,3.0,,,,,,,,,C,1.0,0.0,C,3.0,1
,,3.0,,,,,,,,,C,1.0,0.0,C,4.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,C,0.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,C,1.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,C,2.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,C,3.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,C,4.0,1
,,3.0,,,,,,,,,S,1.0,0.0,D,0.0,1
,,3.0,,,,,,,,,S,1.0,0.0,D,1.0,1
,,3.0,,,,,,,,,S,1.0,0.0,D,2.0,1
,,3.0,,,,,,,,,S,1.0,0.0,D,3.0,1
,,3.0,,,,,,,,,S,1.0,0.0,D,4.0,1
,,3.0,,,,,,,,,C,1.0,0.0,D,0.0,1
,,3.0,,,,,,,,,C,1.0,0.0,D,1.0,1
,,3.0,,,,,,,,,C,1.0,0.0,D,2.0,1
,,3.0,,,,,,,,,C,1.0,0.0,D,3.0,1
,,3.0,,,,,,,,,C,1.0,0.0,D,4.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,D,0.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,D,1.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,D,2.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,D,3.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,D,4.0,1
,,3.0,,,,,,,,,S,1.0,0.0,E,0.0,1
,,3.0,,,,,,,,,S,1.0,0.0,E,1.0,1
,,3.0,,,,,,,,,S,1.0,0.0,E,2.0,1
,,3.0,,,,,,,,,S,1.0,0.0,E,3.0,1
,,3.0,,,,,,,,,S,1.0,0.0,E,4.0,1
,,3.0,,,,,,,,,C,1.0,0.0,E,0.0,1
,,3.0,,,,,,,,,C,1.0,0.0,E,1.0,1
,,3.0,,,,,,,,,C,1.0,0.0,E,2.0,1
,,3.0,,,,,,,,,C,1.0,0.0,E,3.0,1
,,3.0,,,,,,,,,C,1.0,0.0,E,4.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,E,0.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,E,1.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,E,2.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,E,3.0,1
,,3.0,,,,,,,,,Q,1.0,0.0,E,4.0,1
,,3.0,,,,,,,,,S,1.0,0.0,F,0.0,0
,,3.0,,,,,,,,,S,1.0,0.0,F,1.0,0
,,3.0,,,,,,,,,S,1.0,0.0,F,2.0,0
,,3.0,,,,,,,,,S,1.0,0.0,F,3.0,0
,,3.0,,,,,,,,,S,1.0,0.0,F,4.0,0
,,3.0,,,,,,,,,C,1.0,0.0,F,0.0,0
,,3.0,,,,,,,,,C,1.0,0.0,F,1.0,0
,,3.0,,,,,,,,,C,1.0,0.0,F,2.0,0
,,3.0,,,,,,,,,C,1.0,0.0,F,3.0,0
,,3.0,,,,,,,,,C,1.0,0.0,F,4.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,F,0.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,F,1.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,F,2.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,F,3.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,F,4.0,0
,,3.0,,,,,,,,,S,1.0,0.0,G,0.0,0
,,3.0,,,,,,,,,S,1.0,0.0,G,1.0,0
,,3.0,,,,,,,,,S,1.0,0.0,G,2.0,0
,,3.0,,,,,,,,,S,1.0,0.0,G,3.0,0
,,3.0,,,,,,,,,S,1.0,0.0,G,4.0,0
,,3.0,,,,,,,,,C,1.0,0.0,G,0.0,0
,,3.0,,,,,,,,,C,1.0,0.0,G,1.0,0
,,3.0,,,,,,,,,C,1.0,0.0,G,2.0,0
,,3.0,,,,,,,,,C,1.0,0.0,G,3.0,0
,,3.0,,,,,,,,,C,1.0,0.0,G,4.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,G,0.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,G,1.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,G,2.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,G,3.0,0
,,3.0,,,,,,,,,Q,1.0,0.0,G,4.0,0
,,3.0,,,,,,,,,S,1.0,1.0,A,0.0,0
,,3.0,,,,,,,,,S,1.0,1.0,A,1.0,0
,,3.0,,,,,,,,,S,1.0,1.0,A,2.0,0
,,3.0,,,,,,,,,S,1.0,1.0,A,3.0,0
,,3.0,,,,,,,,,S,1.0,1.0,A,4.0,0
,,3.0,,,,,,,,,C,1.0,1.0,A,0.0,0
,,3.0,,,,,,,,,C,1.0,1.0,A,1.0,0
,,3.0,,,,,,,,,C,1.0,1.0,A,2.0,0
,,3.0,,,,,,,,,C,1.0,1.0,A,3.0,0
,,3.0,,,,,,,,,C,1.0,1.0,A,4.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,A,0.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,A,1.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,A,2.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,A,3.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,A,4.0,0
,,3.0,,,,,,,,,S,1.0,1.0,B,0.0,1
,,3.0,,,,,,,,,S,1.0,1.0,B,1.0,1
,,3.0,,,,,,,,,S,1.0,1.0,B,2.0,1
,,3.0,,,,,,,,,S,1.0,1.0,B,3.0,1
,,3.0,,,,,,,,,S,1.0,1.0,B,4.0,1
,,3.0,,,,,,,,,C,1.0,1.0,B,0.0,1
,,3.0,,,,,,,,,C,1.0,1.0,B,1.0,1
,,3.0,,,,,,,,,C,1.0,1.0,B,2.0,1
,,3.0,,,,,,,,,C,1.0,1.0,B,3.0,1
,,3.0,,,,,,,,,C,1.0,1.0,B,4.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,B,0.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,B,1.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,B,2.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,B,3.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,B,4.0,1
,,3.0,,,,,,,,,S,1.0,1.0,C,0.0,1
,,3.0,,,,,,,,,S,1.0,1.0,C,1.0,1
,,3.0,,,,,,,,,S,1.0,1.0,C,2.0,1
,,3.0,,,,,,,,,S,1.0,1.0,C,3.0,1
,,3.0,,,,,,,,,S,1.0,1.0,C,4.0,1
,,3.0,,,,,,,,,C,1.0,1.0,C,0.0,1
,,3.0,,,,,,,,,C,1.0,1.0,C,1.0,1
,,3.0,,,,,,,,,C,1.0,1.0,C,2.0,1
,,3.0,,,,,,,,,C,1.0,1.0,C,3.0,1
,,3.0,,,,,,,,,C,1.0,1.0,C,4.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,C,0.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,C,1.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,C,2.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,C,3.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,C,4.0,1
,,3.0,,,,,,,,,S,1.0,1.0,D,0.0,1
,,3.0,,,,,,,,,S,1.0,1.0,D,1.0,1
,,3.0,,,,,,,,,S,1.0,1.0,D,2.0,1
,,3.0,,,,,,,,,S,1.0,1.0,D,3.0,1
,,3.0,,,,,,,,,S,1.0,1.0,D,4.0,1
,,3.0,,,,,,,,,C,1.0,1.0,D,0.0,1
,,3.0,,,,,,,,,C,1.0,1.0,D,1.0,1
,,3.0,,,,,,,,,C,1.0,1.0,D,2.0,1
,,3.0,,,,,,,,,C,1.0,1.0,D,3.0,1
,,3.0,,,,,,,,,C,1.0,1.0,D,4.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,D,0.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,D,1.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,D,2.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,D,3.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,D,4.0,1
,,3.0,,,,,,,,,S,1.0,1.0,E,0.0,1
,,3.0,,,,,,,,,S,1.0,1.0,E,1.0,1
,,3.0,,,,,,,,,S,1.0,1.0,E,2.0,1
,,3.0,,,,,,,,,S,1.0,1.0,E,3.0,1
,,3.0,,,,,,,,,S,1.0,1.0,E,4.0,1
,,3.0,,,,,,,,,C,1.0,1.0,E,0.0,1
,,3.0,,,,,,,,,C,1.0,1.0,E,1.0,1
,,3.0,,,,,,,,,C,1.0,1.0,E,2.0,1
,,3.0,,,,,,,,,C,1.0,1.0,E,3.0,1
,,3.0,,,,,,,,,C,1.0,1.0,E,4.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,E,0.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,E,1.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,E,2.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,E,3.0,1
,,3.0,,,,,,,,,Q,1.0,1.0,E,4.0,1
,,3.0,,,,,,,,,S,1.0,1.0,F,0.0,0
,,3.0,,,,,,,,,S,1.0,1.0,F,1.0,0
,,3.0,,,,,,,,,S,1.0,1.0,F,2.0,0
,,3.0,,,,,,,,,S,1.0,1.0,F,3.0,0
,,3.0,,,,,,,,,S,1.0,1.0,F,4.0,0
,,3.0,,,,,,,,,C,1.0,1.0,F,0.0,0
,,3.0,,,,,,,,,C,1.0,1.0,F,1.0,0
,,3.0,,,,,,,,,C,1.0,1.0,F,2.0,0
,,3.0,,,,,,,,,C,1.0,1.0,F,3.0,0
,,3.0,,,,,,,,,C,1.0,1.0,F,4.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,F,0.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,F,1.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,F,2.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,F,3.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,F,4.0,0
,,3.0,,,,,,,,,S,1.0,1.0,G,0.0,0
,,3.0,,,,,,,,,S,1.0,1.0,G,1.0,0
,,3.0,,,,,,,,,S,1.0,1.0,G,2.0,0
,,3.0,,,,,,,,,S,1.0,1.0,G,3.0,0
,,3.0,,,,,,,,,S,1.0,1.0,G,4.0,0
,,3.0,,,,,,,,,C,1.0,1.0,G,0.0,0
,,3.0,,,,,,,,,C,1.0,1.0,G,1.0,0
,,3.0,,,,,,,,,C,1.0,1.0,G,2.0,0
,,3.0,,,,,,,,,C,1.0,1.0,G,3.0,0
,,3.0,,,,,,,,,C,1.0,1.0,G,4.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,G,0.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,G,1.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,G,2.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,G,3.0,0
,,3.0,,,,,,,,,Q,1.0,1.0,G,4.0,0
